,property_type,barrio,rooms,price,lat,lon,distancia_minima_escuela (m)
59183,Oficina,Caballito,2.0,118000.0,-34.6069960237,-58.4421965537,151.48563163217764
59184,Oficina,Villa Crespo,2.0,118000.0,-34.6076583124,-58.44205707890001,172.08038073489487
59185,Oficina,Villa Crespo,2.0,118000.0,-34.6071284819,-58.4420999942,146.9695762578179
59186,Oficina,Parque Centenario,2.0,118000.0,-34.6073423714,-58.440942290500004,78.73841207092157
59187,Oficina,Parque Centenario,2.0,118000.0,-34.6073423714,-58.440942290500004,78.73841207092157
59188,Departamento,Once,2.0,79800.0,-34.610508260900005,-58.401559146400004,167.2183019047263
59189,Departamento,Boedo,2.0,145000.0,-34.6243528,-58.4247535,166.81927172483933
59191,Departamento,Flores,2.0,125000.0,-34.6236233,-58.46081070000001,119.16935614441496
59194,Departamento,Nuñez,2.0,126500.0,-34.606578000000006,-58.431076,140.05265433220322
59195,Departamento,Nuñez,1.0,126500.0,-34.550504,-58.46181,109.06088716388534
59201,Departamento,Retiro,2.0,143000.0,-34.595707,-58.383098,124.44699803153102
59202,Departamento,Retiro,1.0,105000.0,-34.5929849,-58.37941120000001,51.51772531576452
59203,Departamento,Almagro,2.0,97000.0,-34.5982704598,-58.4281876326,170.3475786915695
59204,Departamento,Almagro,2.0,83000.0,-34.6100408,-58.4276497,72.05765307192918
59205,Departamento,Almagro,2.0,99500.0,-34.6025552137,-58.423044151199996,133.5565333153224
59206,Departamento,Almagro,2.0,137000.0,-34.6010882563,-58.42565443260001,106.49603395398643
59208,Departamento,Almagro,2.0,87900.0,-34.599220288299996,-58.4246461836,149.6248010562391
59210,Departamento,Almagro,2.0,69900.0,-34.610111,-58.421216,113.69636851358061
59212,Departamento,Almagro,2.0,92000.0,-34.613618,-58.41573199999999,181.79417448119085
59213,Departamento,Almagro,2.0,90000.0,-34.6126868313,-58.412599945699995,147.90695483777594
59214,Departamento,Almagro,2.0,78000.0,-34.613245500000005,-58.4111387,92.92806755808813
59215,Departamento,Coghlan,2.0,149900.0,-34.564891,-58.470204,87.2488850601468
59216,Departamento,Liniers,1.0,95000.0,-34.65404229999999,-58.5252932,123.19300352671762
59217,Departamento,Liniers,2.0,120000.0,-34.63776970000001,-58.51187339999999,402.2463667377194
59219,Departamento,Palermo,2.0,115000.0,-34.595621,-58.408867,48.114280172841674
59221,Departamento,Palermo,2.0,145000.0,-34.5915619,-58.42226899999999,167.17123430199268
59223,Departamento,Palermo,2.0,130000.0,-34.5957852,-58.4249797,111.12123102191576
59225,Departamento,Palermo,2.0,129000.0,-34.5841349,-58.4341678,67.76013508906496
59228,Departamento,Palermo,2.0,111000.0,-34.58919,-58.42399,267.52028647132585
59230,Departamento,Palermo,2.0,115000.0,-34.6036844,-58.3815591,221.17537329765688
59232,Departamento,Palermo,1.0,135000.0,-34.588470861,-58.4388913191,297.5611350401366
59235,Departamento,Palermo,2.0,109000.0,-34.573562,-58.422825,235.81748355610048
59237,Departamento,Palermo,1.0,135000.0,-34.588470861,-58.4388913191,297.5611350401366
59238,Departamento,Palermo,2.0,87900.0,-34.5994145784,-58.424753472,165.7371353372641
59243,Departamento,Palermo,2.0,111000.0,-34.58919,-58.42399,267.52028647132585
59244,Departamento,Palermo,2.0,105100.0,-34.590174299999994,-58.4346224,111.30090925794576
59249,Departamento,Belgrano,2.0,125000.0,-34.5611565,-58.4629189,116.76113775194017
59250,Departamento,Belgrano,1.0,123000.0,-34.557542,-58.45365200000001,196.96860453023885
59251,Departamento,Floresta,2.0,127600.0,-34.635478000000006,-58.489091,334.05273900086155
59252,Departamento,Floresta,2.0,133400.0,-34.635478000000006,-58.489091,334.05273900086155
59253,Departamento,Floresta,2.0,115200.0,-34.635478000000006,-58.489091,334.05273900086155
59254,Departamento,Paternal,2.0,100000.0,-34.60438679999999,-58.4517894,145.3791315617241
59256,Departamento,Recoleta,1.0,125000.0,-34.5889989,-58.4051471,93.26448523202731
59259,Departamento,Recoleta,2.0,131000.0,-34.587162,-58.394837,313.46147138948595
59263,Departamento,Recoleta,1.0,99000.0,-34.601663,-58.39322900000001,36.121564215861646
59264,Departamento,Recoleta,2.0,143000.0,-34.595707,-58.383098,124.44699803153102
59268,Departamento,Caballito,2.0,97500.0,-34.6159245,-58.4406027,252.36910871235492
59269,Departamento,Caballito,1.0,129000.0,-34.612411,-58.443977,148.60720455273108
59270,Departamento,Caballito,2.0,90000.0,-34.617067,-58.442806,215.4678158282969
59271,Departamento,Caballito,2.0,97500.0,-34.627242100000004,-58.4295917,218.43854700087962
59272,Departamento,Chacarita,2.0,112000.0,-34.5956916,-58.4435512,171.627249560031
59273,Departamento,Mataderos,1.0,47000.0,-34.6560469,-58.4950504,208.19142166818108
59274,Departamento,Colegiales,2.0,147915.0,-34.5760225,-58.4483554,52.92072652922713
59275,Departamento,Colegiales,2.0,142115.0,-34.5794035,-58.4548012,122.89997442584233
59276,Departamento,Barrio Norte,2.0,139000.0,-34.5977373,-58.4134565,153.4011471615262
59277,Departamento,Barrio Norte,1.0,105000.0,-34.587382500000004,-58.3972762,189.8143755573454
59279,Departamento,Villa Crespo,2.0,87900.0,-34.599255613800004,-58.422457501000004,184.88170208748483
59281,Departamento,Villa Crespo,2.0,103573.0,-34.597255600000004,-58.44549839999999,83.98021224902693
59282,Departamento,Villa Crespo,2.0,95000.0,-34.596369635900004,-58.4374719534,128.661097566707
59283,Departamento,Villa Crespo,2.0,118000.0,-34.606528003200005,-58.437765544399994,141.88806513604496
59284,Departamento,Villa Crespo,2.0,130000.0,-34.5957852,-58.4249797,111.12123102191576
59285,Departamento,Villa Crespo,2.0,112000.0,-34.5956916,-58.4435512,171.627249560031
59286,Departamento,Villa Crespo,2.0,87000.0,-34.5943495435,-58.43896704300001,107.60897156946739
59288,Departamento,Villa Crespo,2.0,108000.0,-34.6014134,-58.45409889999999,285.9442844897061
59290,Departamento,Villa Crespo,2.0,112000.0,-34.5956916,-58.4435512,171.627249560031
59291,Departamento,Villa Crespo,2.0,118000.0,-34.604122,-58.456146,337.6030919477599
59292,Departamento,Villa Crespo,2.0,142000.0,-34.5992028,-58.4295453,91.09720371792599
59293,Departamento,Villa Crespo,2.0,105000.0,-34.59468,-58.4368,179.61646993997408
59294,Departamento,Villa Crespo,2.0,125000.0,-34.594477600000005,-58.44276120000001,192.57420607953216
59295,Departamento,Villa Crespo,2.0,105573.0,-34.597255600000004,-58.44549839999999,83.98021224902693
59296,Departamento,Villa Crespo,1.0,98999.0,-34.5985184,-58.43049499999999,206.6125440734258
59297,Departamento,Villa Crespo,2.0,97000.0,-34.5982704598,-58.4281876326,170.3475786915695
59298,Departamento,Villa Devoto,2.0,98000.0,-34.616192299999994,-58.51963000000001,185.7196163156597
59299,Departamento,Villa Devoto,2.0,120000.0,-34.5961728,-58.5035417,272.92121329905706
59303,Departamento,San Cristobal,2.0,142000.0,-34.6237933,-58.4022563,70.11283008434555
59305,Departamento,San Cristobal,2.0,87000.0,-34.6229885,-58.39277220000001,165.7938066797318
59306,Departamento,San Cristobal,1.0,77999.0,-34.623337,-58.3977098,54.049161874913324
59309,Departamento,San Cristobal,1.0,77999.0,-34.623337,-58.3977098,54.049161874913324
59310,Departamento,Villa Urquiza,2.0,145000.0,-34.5728595,-58.4750453,215.17159486028444
59312,Departamento,Villa Urquiza,2.0,107000.0,-34.5705179,-58.4914578,161.68864155783035
59313,Departamento,Parque Centenario,2.0,113000.0,-34.60343,-58.43824,100.75521853923891
59314,Departamento,Villa General Mitre,2.0,112500.0,-34.607052,-58.46720500000001,134.16453738797046
59317,PH,Constitución,3.0,125000.0,-34.6247458,-58.3871236,128.94335242934017
59321,Departamento,Once,3.0,110000.0,-34.6119785268,-58.4023310275,59.37967550777741
59325,Departamento,Flores,3.0,95000.0,-34.637839,-58.47215500000001,274.1132671607418
59330,Departamento,Retiro,3.0,140000.0,-34.5963672,-58.3783673,140.03862185657303
59334,Departamento,Almagro,3.0,143000.0,-34.6029875,-58.42858440000001,90.04521745808269
59335,Departamento,Almagro,3.0,105000.0,-34.605264700000006,-58.4245794,261.0795060926052
59339,Departamento,Almagro,3.0,125000.0,-34.5997581591,-58.4138939775,94.20497466766865
59340,Departamento,Almagro,3.0,120000.0,-34.6016938057,-58.4303447543,154.00832463092146
59350,Departamento,Palermo,3.0,135000.0,-34.5910697961,-58.437043706400004,57.689823571152544
59361,Departamento,Palermo,3.0,139000.0,-34.5991237,-58.4121976,45.368857909771116
59376,Departamento,Congreso,3.0,125000.0,-34.60682979999999,-58.3936889,65.75464557200779
59377,Departamento,Congreso,3.0,125000.0,-34.60682979999999,-58.3936889,65.75464557200779
59378,Departamento,Congreso,3.0,110000.0,-34.6120778076,-58.4023855084,64.72991260270432
59384,Departamento,Balvanera,3.0,110000.0,-34.6122957399,-58.4023600339,69.68364920976175
59385,Departamento,Balvanera,3.0,125000.0,-34.6157693,-58.4094636,133.77375827024724
59389,Departamento,San Telmo,3.0,135000.0,-34.6234739,-58.3785219,45.69453551226844
59390,Departamento,Versalles,3.0,135000.0,-34.6331058,-58.51166020000001,379.53018789777036
59394,Departamento,San Nicolás,3.0,109000.0,-34.60821179999999,-58.3795787,63.293334251951606
59396,Departamento,Villa Crespo,3.0,112000.0,-34.5966734,-58.4409407,104.56756746994705
59397,Departamento,Villa Crespo,3.0,125000.0,-34.601207603,-58.4336412821,233.98080849074123
59398,Departamento,Villa Crespo,3.0,148000.0,-34.6036717173,-58.436320673100006,69.87673674487687
59399,Departamento,Villa Crespo,3.0,99000.0,-34.5961349264,-58.4439191834,203.10797502073976
59403,Departamento,Villa Crespo,3.0,122000.0,-34.597875888699996,-58.4399926165,107.05279476069612
59406,Departamento,Villa Devoto,3.0,128000.0,-34.616192299999994,-58.51963000000001,185.7196163156597
59408,Departamento,Villa Devoto,3.0,97000.0,-34.616192299999994,-58.51963000000001,185.7196163156597
59409,Departamento,Villa Devoto,3.0,120000.0,-34.616192299999994,-58.51963000000001,185.7196163156597
59415,Departamento,Parque Patricios,3.0,125000.0,-34.629063194000004,-58.3996129534,45.90184580986208
59417,Departamento,Parque Centenario,3.0,148000.0,-34.6036717173,-58.436320673100006,69.87673674487687
59442,Departamento,Once,4.0,143000.0,-34.6136411,-58.4069098,135.02791522141402
59460,Departamento,Congreso,4.0,130000.0,-34.6066035829,-58.398009246,54.88715574645698
59524,Departamento,Villa Lugano,5.0,83000.0,-34.679775,-58.493547,19.17902389502818
59526,PH,Mataderos,6.0,135000.0,-34.660371275100005,-58.489454905900004,146.8004054628852
59745,Departamento,Boca,1.0,98000.0,-34.6285911,-58.3667682,148.223013024076
59746,Departamento,Once,1.0,32000.0,-34.6057017213,-58.4047590105,159.57067268087442
59747,Departamento,Once,1.0,105000.0,-34.5995564477,-58.40313507720001,147.39026412754097
59748,Departamento,Once,1.0,80000.0,-34.6083758,-58.4070088,84.40734329294455
59749,Departamento,Abasto,1.0,94000.0,-34.6041864,-58.41401510000001,185.97085232591826
59750,Departamento,Abasto,1.0,94000.0,-34.6041864,-58.41401510000001,185.97085232591826
59752,Departamento,Flores,1.0,75000.0,-34.6189838,-58.467122,217.4989987560748
59753,Departamento,Flores,1.0,89000.0,-34.6184838,-58.4661538,276.49257326339216
59754,Departamento,Nuñez,1.0,120000.0,-34.5898745,-58.50498960000001,207.49942798337926
59755,Departamento,Nuñez,1.0,120000.0,-34.5898745,-58.50498960000001,207.49942798337926
59756,Departamento,Nuñez,1.0,90000.0,-34.5898745,-58.50498960000001,207.49942798337926
59757,Departamento,Nuñez,1.0,120000.0,-34.5504021,-58.45514710000001,54.499232849079114
59758,Departamento,Nuñez,1.0,130000.0,-34.542750299999994,-58.46014520000001,313.0530118826133
59760,Departamento,Nuñez,1.0,140000.0,-34.5506271,-58.4531448,68.40896468795866
59762,Departamento,Nuñez,1.0,119000.0,-34.545571,-58.4614626,157.00496837895298
59763,Departamento,Nuñez,1.0,93000.0,-34.5505621756,-58.471989835,48.17685162114468
59764,Departamento,Nuñez,1.0,89000.0,-34.5504021,-58.45514710000001,54.499232849079114
59765,Departamento,Retiro,1.0,76000.0,-34.5969613718,-58.3809204683,209.9775234783337
59766,Departamento,Retiro,1.0,139000.0,-34.5974946,-58.3753264,169.6707350138266
59767,Oficina,Retiro,1.0,92500.0,-34.59894620000001,-58.3793063,131.2624792507573
59768,Departamento,Almagro,1.0,54900.0,-34.615288799999995,-58.4124162,138.19323461624128
59769,Departamento,Almagro,1.0,110000.0,-34.6195156,-58.427818,166.19098186758833
59770,Departamento,Almagro,1.0,86000.0,-34.60152,-58.42435,33.51473210022201
59771,Departamento,Almagro,1.0,105000.0,-34.6041191659,-58.4170245108,136.629237772487
59772,Departamento,Almagro,1.0,97000.0,-34.60152,-58.42435,33.51473210022201
59773,Departamento,Almagro,1.0,112000.0,-34.60152,-58.42435,33.51473210022201
59774,Departamento,Almagro,1.0,86000.0,-34.60152,-58.42435,33.51473210022201
59775,Departamento,Almagro,1.0,71000.0,-34.6016477,-58.4254098,54.59794990415323
59776,Departamento,Almagro,1.0,109000.0,-34.60152,-58.42435,33.51473210022201
59777,Departamento,Almagro,1.0,70000.0,-34.613313,-58.4040257,150.16086514622762
59778,Departamento,Almagro,1.0,64000.0,-34.61155,-58.41555,148.7913011504639
59779,Departamento,Almagro,1.0,125000.0,-34.5982192139,-58.43003808130001,204.5504604024071
59780,Departamento,Almagro,1.0,84000.0,-34.598094300999996,-58.4117806357,67.96941636004688
59781,Departamento,Almagro,1.0,70000.0,-34.613313,-58.4040257,150.16086514622762
59782,Departamento,Almagro,1.0,96984.0,-34.60152,-58.42435,33.51473210022201
59783,Departamento,Almagro,1.0,90000.0,-34.60152,-58.42435,33.51473210022201
59784,Departamento,Almagro,1.0,85000.0,-34.6053838,-58.43065229999999,178.7838867535108
59785,Departamento,Almagro,1.0,77000.0,-34.60152,-58.42435,33.51473210022201
59786,Departamento,Almagro,1.0,79000.0,-34.601881,-58.43188000000001,209.33290144200282
59787,Departamento,Almagro,1.0,92294.0,-34.60152,-58.42435,33.51473210022201
59788,Departamento,Almagro,1.0,94000.0,-34.6041864,-58.41401510000001,185.97085232591826
59789,Departamento,Almagro,1.0,69000.0,-34.600566,-58.42671770000001,193.17960416079944
59790,Departamento,Almagro,1.0,147338.0,-34.6004139,-58.4189434,99.98608836557398
59791,Departamento,Coghlan,1.0,98000.0,-34.558117200000005,-58.4706554,179.8411213211469
59792,Departamento,Coghlan,1.0,82000.0,-34.557305799999995,-58.4723381,345.73682752861356
59793,Departamento,Coghlan,1.0,149000.0,-34.56064987,-58.47132111,98.8665386055094
59794,Departamento,Palermo,1.0,65000.0,-34.5917391,-58.42242090000001,187.7049525244564
59795,Departamento,Palermo,1.0,111407.0,-34.581698700000004,-58.43354720000001,111.77746657053981
59796,Departamento,Palermo,1.0,125000.0,-34.589951,-58.4165912,105.2268495643023
59797,Departamento,Palermo,1.0,145000.0,-34.581306899999994,-58.4338081,68.54525772888547
59798,Departamento,Palermo,1.0,120000.0,-34.5826751,-58.42462020000001,17.023915405519215
59799,Departamento,Palermo,1.0,134000.0,-34.5845855,-58.4352141,74.5960945556885
59801,Departamento,Palermo,1.0,88000.0,-34.5881902439,-58.429948549799995,166.4772872713856
59802,Departamento,Palermo,1.0,98000.0,-34.5683196,-58.4307439,269.8264136366506
59803,Departamento,Palermo,1.0,108000.0,-34.5753407,-58.43087660000001,139.32699418545383
59809,Departamento,Palermo,1.0,95000.0,-34.5904467931,-58.424826925,355.7017695529372
59810,Departamento,Palermo,1.0,140000.0,-34.598341600000005,-58.415985,27.159392814899196
59811,Departamento,Palermo,1.0,123500.0,-34.5897665,-58.4207279,140.3738277256282
59812,Departamento,Palermo,1.0,125000.0,-34.5982192139,-58.43003808130001,204.5504604024071
59813,Departamento,Palermo,1.0,120000.0,-34.5973304,-58.4216121,208.58108881237084
59814,Departamento,Palermo,1.0,119600.0,-34.5897665,-58.4207279,140.3738277256282
59815,Departamento,Palermo,1.0,145600.0,-34.598341600000005,-58.415985,27.159392814899196
59816,Departamento,Palermo,1.0,120000.0,-34.5973304,-58.4216121,208.58108881237084
59817,Departamento,Palermo,1.0,125600.0,-34.5897665,-58.4207279,140.3738277256282
59818,Departamento,Palermo,1.0,68000.0,-34.597770000000004,-58.41571,68.593579540285
